ride_id,timestamp,hour,day,weekday,month,is_weekend,zone_id,weather,traffic_level,event_flag,distance_km,duration_min,fare_usd,surge_multiplier,wait_time_min,driver_earnings_usd,cancelled,demand_score,efficiency,peak_hour,congestion_index,cancellation_risk,zone_demand_density,driver_opportunity_score
31535,2023-02-23 22:48:30,22,23,3,2,0,Z14,Clear,Low,0,4.99,17.1,30.84,1.11,7.9,23.92,0,1.331,6.18,0,0.461,0.05,1.136,4.03
27502,2023-02-23 22:55:19,22,23,3,2,0,Z15,Rainy,High,0,6.69,36.1,28.24,1.14,8.1,21.33,0,1.071,4.221,0,0.939,0.13,0.547,2.82
43628,2023-02-23 23:01:52,23,23,3,2,0,Z19,Clear,Medium,0,3.94,18.8,9.55,1.25,10.2,7.15,0,1.04,2.424,0,0.625,0.17,0.639,0.729
27757,2023-02-23 23:06:35,23,23,3,2,0,Z15,Rainy,Medium,0,8.63,42.8,36.4,1.15,8.0,28.74,0,1.121,4.218,0,0.643,0.13,0.573,4.027
41999,2023-02-23 23:10:23,23,23,3,2,0,Z08,Clear,High,0,2.57,16.7,14.28,1.0,3.7,10.46,0,0.599,5.556,0,0.831,0.05,0.272,1.693
49771,2023-02-23 23:14:18,23,23,3,2,0,Z08,Clear,Medium,0,2.74,15.8,13.38,1.0,8.9,10.42,0,0.549,4.883,0,0.511,0.05,0.249,0.643
738,2023-02-23 23:16:42,23,23,3,2,0,Z15,Clear,Low,0,6.17,22.0,22.01,1.0,4.5,16.8,0,0.786,3.567,0,0.335,0.05,0.402,2.934
15633,2023-02-23 23:24:12,23,23,3,2,0,Z17,Cloudy,High,0,1.54,11.5,7.89,1.0,6.5,6.08,0,0.632,5.123,0,0.838,0.05,0.286,0.591
5626,2023-02-23 23:25:27,23,23,3,2,0,Z17,Snow,Medium,0,2.55,13.1,18.64,1.0,7.1,13.76,0,0.921,7.31,0,0.597,0.13,0.417,1.785
37172,2023-02-23 23:29:03,23,23,3,2,0,Z17,Rainy,Medium,0,2.86,14.5,20.13,1.0,6.4,15.55,1,0.856,7.038,0,0.582,0.13,0.388,2.08
14860,2023-02-23 23:33:58,23,23,3,2,0,Z04,Cloudy,Medium,0,10.48,45.1,26.84,1.0,10.3,19.87,0,0.461,2.561,0,0.491,0.17,0.2,0.889
38276,2023-02-23 23:45:41,23,23,3,2,0,Z15,Clear,High,0,9.52,57.6,34.29,1.0,9.4,26.36,0,0.704,3.602,0,0.855,0.05,0.36,1.974
34984,2023-02-23 23:51:42,23,23,3,2,0,Z20,Clear,High,0,0.5,3.4,6.64,1.0,6.3,5.29,0,0.749,13.28,0,0.865,0.05,0.433,0.629
30026,2023-02-23 23:52:01,23,23,3,2,0,Z11,Snow,Medium,0,4.13,15.3,61.83,2.28,8.6,46.08,1,1.978,14.971,0,0.841,0.18,1.751,10.598
9597,2023-02-24 00:04:26,0,24,4,2,0,Z05,Clear,High,0,4.87,28.7,13.75,1.0,5.2,10.17,0,0.13,2.823,0,0.722,0.05,0.066,0.254
21292,2023-02-24 00:04:53,0,24,4,2,0,Z04,Clear,Medium,0,10.15,48.7,24.7,1.0,7.7,18.94,0,0.331,2.433,0,0.461,0.05,0.144,0.814
32791,2023-02-24 00:06:09,0,24,4,2,0,Z12,Clear,Medium,0,7.97,40.1,27.47,1.0,6.1,21.4,0,0.337,3.447,0,0.462,0.05,0.184,1.182
21719,2023-02-24 00:19:44,0,24,4,2,0,Z02,Cloudy,Low,0,3.79,15.3,31.14,1.0,4.1,24.44,0,0.218,8.216,0,0.204,0.05,0.165,1.299
30632,2023-02-24 00:27:51,0,24,4,2,0,Z14,Cloudy,Low,0,3.38,11.8,17.94,1.0,6.5,14.16,0,0.142,5.308,0,0.187,0.05,0.121,0.309
47905,2023-02-24 00:31:17,0,24,4,2,0,Z09,Fog,Medium,0,8.59,38.5,8.98,1.0,5.6,6.96,0,0.339,1.045,0,0.463,0.05,0.256,0.421
31228,2023-02-24 00:39:28,0,24,4,2,0,Z04,Clear,Low,0,7.53,23.2,17.28,1.0,4.7,13.22,0,0.166,2.295,0,0.192,0.05,0.072,0.467
49166,2023-02-24 00:43:06,0,24,4,2,0,Z07,Cloudy,High,0,6.62,40.6,18.91,1.0,8.1,14.31,0,0.248,2.856,0,0.75,0.05,0.12,0.438
28928,2023-02-24 01:10:34,1,24,4,2,0,Z03,Clear,Low,0,11.44,38.9,31.71,1.0,1.0,23.23,0,0.271,2.772,0,0.216,0.05,0.249,6.295
29637,2023-02-24 01:22:27,1,24,4,2,0,Z09,Cloudy,Low,0,5.86,24.3,7.44,1.0,4.3,5.8,0,0.307,1.27,0,0.225,0.05,0.232,0.414
9219,2023-02-24 01:29:29,1,24,4,2,0,Z11,Cloudy,High,0,3.1,19.0,20.9,1.0,6.1,16.46,0,0.197,6.742,0,0.738,0.05,0.174,0.532
13968,2023-02-24 01:42:26,1,24,4,2,0,Z14,Rainy,Medium,0,3.86,15.5,20.98,1.0,5.9,15.35,0,0.307,5.435,0,0.455,0.13,0.262,0.799
19836,2023-02-24 01:46:17,1,24,4,2,0,Z04,Clear,High,1,13.97,86.4,32.75,1.0,3.2,23.91,1,0.261,2.344,0,0.753,0.05,0.113,1.95
10156,2023-02-24 01:46:58,1,24,4,2,0,Z13,Clear,High,0,4.76,27.2,34.99,1.0,5.3,27.45,0,0.259,7.351,0,0.752,0.05,0.109,1.341
44037,2023-02-24 02:16:05,2,24,4,2,0,Z10,Clear,Low,0,11.59,44.9,8.33,1.0,4.7,6.2,0,0.1,0.719,0,0.177,0.05,0.067,0.132
45467,2023-02-24 02:18:10,2,24,4,2,0,Z15,Cloudy,High,0,8.85,56.7,32.4,1.0,3.6,24.78,0,0.332,3.661,0,0.769,0.05,0.17,2.285
9249,2023-02-24 02:19:43,2,24,4,2,0,Z19,Cloudy,High,1,5.92,34.7,12.31,1.0,5.9,9.3,0,0.361,2.079,0,0.776,0.05,0.222,0.569
14510,2023-02-24 02:23:05,2,24,4,2,0,Z10,Clear,High,0,10.76,68.9,9.05,1.0,7.5,7.11,0,0.1,0.841,0,0.715,0.05,0.067,0.095
19760,2023-02-24 02:30:06,2,24,4,2,0,Z01,Rainy,Medium,0,11.38,52.1,41.47,1.0,7.2,30.68,0,0.284,3.644,0,0.45,0.13,0.177,1.21
25622,2023-02-24 02:33:06,2,24,4,2,0,Z19,Cloudy,Low,0,6.91,27.8,15.21,1.0,2.1,12.15,0,0.348,2.201,0,0.234,0.05,0.214,2.013
41654,2023-02-24 02:35:25,2,24,4,2,0,Z05,Clear,Low,1,5.17,17.0,11.9,1.0,7.0,9.2,1,0.163,2.302,0,0.191,0.05,0.083,0.214
44208,2023-02-24 02:49:16,2,24,4,2,0,Z13,Rainy,Medium,0,1.49,9.9,11.53,1.0,7.2,9.12,0,0.269,7.738,0,0.447,0.13,0.113,0.341
20993,2023-02-24 03:03:43,3,24,4,2,0,Z19,Clear,Medium,0,7.01,35.1,16.49,1.0,7.0,12.12,0,0.1,2.352,0,0.408,0.05,0.061,0.173
33746,2023-02-24 03:27:47,3,24,4,2,0,Z18,Clear,Medium,0,5.26,22.0,19.47,1.0,8.7,14.85,0,0.318,3.702,0,0.458,0.05,0.288,0.543
33441,2023-02-24 03:36:00,3,24,4,2,0,Z18,Fog,Medium,0,5.66,23.6,23.58,1.0,4.2,18.43,0,0.409,4.166,0,0.479,0.05,0.371,1.795
31855,2023-02-24 03:50:55,3,24,4,2,0,Z01,Clear,Medium,0,6.31,30.4,23.89,1.0,6.3,18.87,0,0.168,3.786,0,0.423,0.05,0.105,0.503
14532,2023-02-24 03:54:07,3,24,4,2,0,Z16,Clear,Medium,0,6.66,29.0,22.75,1.0,5.3,17.67,0,0.122,3.416,0,0.413,0.05,0.078,0.407
10259,2023-02-24 04:06:06,4,24,4,2,0,Z18,Rainy,Low,0,7.08,22.8,27.33,1.0,3.4,19.93,0,0.536,3.86,0,0.278,0.13,0.486,3.142
43271,2023-02-24 04:15:29,4,24,4,2,0,Z16,Rainy,High,0,6.41,39.1,21.13,1.0,8.3,16.22,1,0.389,3.296,0,0.782,0.13,0.248,0.76
13566,2023-02-24 04:15:51,4,24,4,2,0,Z20,Clear,Medium,0,1.66,7.9,12.72,1.0,5.7,9.54,0,0.187,7.663,0,0.428,0.05,0.108,0.313
46047,2023-02-24 04:29:44,4,24,4,2,0,Z04,Clear,High,0,14.5,92.3,34.35,1.0,3.4,26.92,0,0.102,2.369,0,0.716,0.05,0.044,0.808
7231,2023-02-24 04:51:14,4,24,4,2,0,Z09,Clear,Medium,0,7.65,37.4,9.18,1.0,7.0,6.96,0,0.321,1.2,0,0.459,0.05,0.242,0.319
27655,2023-02-24 05:42:37,5,24,4,2,0,Z14,Clear,Low,0,2.25,6.9,10.82,1.0,2.4,8.28,0,0.32,4.809,0,0.228,0.05,0.273,1.104
11078,2023-02-24 05:54:20,5,24,4,2,0,Z07,Cloudy,High,0,8.95,52.3,26.83,1.0,7.0,20.78,0,0.1,2.998,0,0.715,0.05,0.048,0.297
49326,2023-02-24 06:09:52,6,24,4,2,0,Z15,Clear,Medium,0,12.93,59.7,45.05,1.0,5.1,34.49,0,0.426,3.484,0,0.483,0.05,0.218,2.881
19177,2023-02-24 06:12:41,6,24,4,2,0,Z15,Clear,Medium,0,7.93,35.1,30.84,1.0,6.5,22.98,0,0.509,3.889,0,0.502,0.05,0.26,1.8
46816,2023-02-24 06:50:48,6,24,4,2,0,Z06,Cloudy,Medium,0,9.64,41.8,11.74,1.0,5.4,8.72,0,0.353,1.218,0,0.466,0.05,0.143,0.57
8940,2023-02-24 07:07:37,7,24,4,2,0,Z09,Clear,Low,0,10.93,40.4,14.71,1.24,6.2,11.11,0,1.331,1.346,1,0.461,0.05,1.006,2.385
491,2023-02-24 07:18:42,7,24,4,2,0,Z08,Clear,Low,0,6.15,21.4,26.29,1.0,7.8,20.58,0,0.869,4.275,1,0.354,0.05,0.395,2.293
1997,2023-02-24 07:38:23,7,24,4,2,0,Z18,Clear,Low,0,8.01,29.5,67.53,2.11,7.5,49.22,0,1.554,8.431,1,0.512,0.05,1.409,10.198
41850,2023-02-24 07:59:45,7,24,4,2,0,Z15,Cloudy,Medium,0,12.77,56.0,53.25,1.23,3.9,40.3,0,1.092,4.17,1,0.637,0.05,0.558,11.284
30392,2023-02-24 08:00:13,8,24,4,2,0,Z05,Clear,Low,0,3.18,11.4,10.57,1.0,6.5,8.27,0,0.851,3.324,1,0.35,0.05,0.433,1.083
29589,2023-02-24 08:06:40,8,24,4,2,0,Z11,Snow,Medium,0,2.42,11.0,22.7,1.32,12.3,17.45,1,2.372,9.38,1,0.932,0.3,2.099,3.365
16237,2023-02-24 08:07:20,8,24,4,2,0,Z20,Cloudy,Low,0,1.95,4.2,14.45,1.02,8.9,11.19,0,1.322,7.41,1,0.459,0.05,0.764,1.662
3510,2023-02-24 08:21:51,8,24,4,2,0,Z11,Clear,Low,0,5.5,19.6,48.81,1.41,10.9,38.82,0,1.544,8.875,1,0.51,0.17,1.366,5.499
41110,2023-02-24 08:25:25,8,24,4,2,0,Z07,Cloudy,Medium,0,5.43,22.5,16.41,1.0,5.8,12.14,0,0.735,3.022,1,0.554,0.05,0.356,1.538
14959,2023-02-24 08:34:46,8,24,4,2,0,Z16,Clear,Low,0,4.8,21.9,18.91,1.04,6.3,13.85,0,1.426,3.94,1,0.483,0.05,0.908,3.135
24014,2023-02-24 08:46:05,8,24,4,2,0,Z15,Clear,Medium,0,10.5,48.3,36.71,1.0,4.1,27.4,0,0.818,3.496,1,0.573,0.05,0.418,5.467
49153,2023-02-24 08:53:59,8,24,4,2,0,Z17,Clear,Low,0,0.5,2.0,3.76,1.0,8.0,2.98,0,0.744,7.52,1,0.326,0.05,0.337,0.277
7341,2023-02-24 09:13:26,9,24,4,2,0,Z18,Clear,Medium,0,3.2,13.1,26.63,2.11,6.4,19.31,1,2.066,8.322,1,0.861,0.1,1.873,6.234
39274,2023-02-24 09:29:51,9,24,4,2,0,Z13,Clear,Medium,0,5.84,25.7,56.37,1.27,8.1,44.94,0,1.002,9.652,1,0.616,0.05,0.421,5.559
15847,2023-02-24 09:42:08,9,24,4,2,0,Z11,Clear,Low,0,3.69,14.6,37.79,1.58,10.4,29.72,0,1.764,10.241,1,0.561,0.17,1.561,5.041
2199,2023-02-24 10:56:54,10,24,4,2,0,Z16,Rainy,Low,0,8.79,32.1,33.01,1.0,5.0,24.97,0,0.813,3.755,0,0.341,0.13,0.518,4.06
15081,2023-02-24 10:58:19,10,24,4,2,0,Z07,Rainy,Medium,0,5.16,21.5,14.23,1.0,7.6,10.84,0,0.476,2.758,0,0.494,0.13,0.23,0.679
1448,2023-02-24 11:16:42,11,24,4,2,0,Z16,Rainy,High,0,7.98,51.9,30.51,1.0,9.4,24.39,1,0.962,3.823,0,0.914,0.13,0.613,2.496
6059,2023-02-24 11:26:05,11,24,4,2,0,Z02,Rainy,High,1,2.97,19.1,50.23,2.15,13.1,36.33,0,2.005,16.912,0,1.155,0.3,1.52,5.56
33307,2023-02-24 11:36:35,11,24,4,2,0,Z13,Clear,Medium,0,2.89,17.3,21.05,1.0,8.1,15.68,0,0.532,7.284,0,0.507,0.05,0.224,1.03
7872,2023-02-24 11:38:39,11,24,4,2,0,Z07,Clear,High,0,4.87,29.3,12.77,1.0,8.3,9.21,0,0.57,2.622,0,0.824,0.05,0.276,0.632
34304,2023-02-24 11:39:49,11,24,4,2,0,Z10,Clear,Low,0,13.16,49.1,10.79,1.0,5.6,8.18,1,0.746,0.82,0,0.326,0.05,0.5,1.09
19741,2023-02-24 11:40:09,11,24,4,2,0,Z01,Rainy,Low,0,7.12,25.3,27.54,1.0,4.4,20.04,0,0.901,3.868,0,0.362,0.13,0.563,4.104
11048,2023-02-24 11:51:22,11,24,4,2,0,Z01,Snow,High,0,7.33,42.3,33.58,1.28,7.3,25.68,0,1.149,4.581,0,0.957,0.13,0.718,4.042
39986,2023-02-24 13:05:12,13,24,4,2,0,Z02,Clear,High,0,2.79,17.8,21.14,1.0,10.5,16.56,0,0.928,7.577,0,0.906,0.17,0.704,1.464
21544,2023-02-24 13:22:58,13,24,4,2,0,Z09,Cloudy,High,0,10.78,68.4,14.61,1.0,9.0,10.91,0,0.907,1.355,0,0.902,0.05,0.685,1.099
11811,2023-02-24 13:26:06,13,24,4,2,0,Z10,Cloudy,High,0,13.75,82.8,11.14,1.0,9.3,8.65,0,0.961,0.81,0,0.914,0.05,0.644,0.894
28495,2023-02-24 13:34:01,13,24,4,2,0,Z05,Snow,High,0,2.67,15.7,7.37,1.0,3.8,5.46,0,0.977,2.76,0,0.918,0.13,0.497,1.404
12050,2023-02-24 13:46:59,13,24,4,2,0,Z10,Cloudy,High,0,11.46,74.2,8.26,1.0,9.9,6.25,0,0.876,0.721,0,0.894,0.05,0.587,0.553
7820,2023-02-24 14:03:13,14,24,4,2,0,Z07,Clear,High,0,4.56,27.3,12.45,1.0,5.3,9.95,0,0.54,2.73,0,0.817,0.05,0.261,1.014
42849,2023-02-24 14:12:36,14,24,4,2,0,Z07,Clear,Low,0,3.18,11.8,11.61,1.0,2.2,8.6,1,0.262,3.651,0,0.214,0.05,0.127,1.024
27441,2023-02-24 14:21:48,14,24,4,2,0,Z18,Clear,Medium,0,3.76,20.0,10.78,1.0,6.3,8.07,0,0.813,2.867,0,0.572,0.05,0.737,1.041
11843,2023-02-24 14:22:45,14,24,4,2,0,Z03,Rainy,Low,0,6.4,23.4,21.44,1.27,7.1,15.46,0,1.375,3.35,0,0.471,0.13,1.265,2.994
25855,2023-02-24 14:56:55,14,24,4,2,0,Z12,Clear,High,0,3.71,22.6,11.17,1.0,3.4,8.89,0,0.187,3.011,0,0.735,0.05,0.102,0.489
43143,2023-02-24 15:30:35,15,24,4,2,0,Z02,Clear,High,0,3.93,26.5,30.84,1.0,4.6,23.85,0,0.514,7.847,0,0.811,0.05,0.39,2.665
11735,2023-02-24 15:32:22,15,24,4,2,0,Z12,Clear,High,0,4.68,30.8,18.53,1.0,8.8,14.72,0,0.302,3.959,0,0.762,0.05,0.164,0.505
38603,2023-02-24 15:44:11,15,24,4,2,0,Z15,Clear,Medium,0,10.74,49.3,39.64,1.0,8.4,29.32,0,0.245,3.691,0,0.441,0.05,0.125,0.855
49830,2023-02-24 15:48:38,15,24,4,2,0,Z03,Clear,Medium,0,11.26,54.2,31.62,1.0,10.9,23.69,0,0.928,2.808,0,0.599,0.17,0.853,2.017
180,2023-02-24 15:57:01,15,24,4,2,0,Z08,Rainy,Medium,0,6.93,33.4,29.85,1.0,4.1,21.7,0,0.601,4.307,0,0.523,0.13,0.273,3.181
14671,2023-02-24 16:00:14,16,24,4,2,0,Z11,Clear,High,0,0.5,3.0,3.69,1.0,9.1,2.82,0,0.91,7.38,0,0.902,0.05,0.805,0.282
24744,2023-02-24 16:03:43,16,24,4,2,0,Z18,Fog,High,1,5.13,32.1,21.76,1.18,8.3,15.79,0,1.258,4.242,0,0.983,0.05,1.141,2.393
11508,2023-02-24 16:06:22,16,24,4,2,0,Z11,Cloudy,Low,0,8.91,33.9,68.65,1.22,7.5,54.27,0,1.01,7.705,0,0.387,0.05,0.894,7.308
48059,2023-02-24 16:19:57,16,24,4,2,0,Z08,Clear,Low,0,8.24,29.0,37.64,1.0,4.0,29.14,1,0.545,4.568,0,0.28,0.05,0.248,3.97
8517,2023-02-24 16:26:25,16,24,4,2,0,Z02,Clear,Medium,0,0.76,2.0,6.2,1.0,6.5,4.56,0,0.749,8.158,0,0.557,0.05,0.568,0.525
21386,2023-02-24 16:26:51,16,24,4,2,0,Z01,Clear,Low,0,9.34,35.4,36.83,1.0,4.5,28.0,0,0.508,3.943,0,0.271,0.05,0.317,3.161
30438,2023-02-24 16:31:32,16,24,4,2,0,Z15,Cloudy,Medium,0,14.17,60.2,51.8,1.0,3.2,39.75,1,0.34,3.656,0,0.463,0.05,0.174,4.223
3130,2023-02-24 16:36:00,16,24,4,2,0,Z13,Cloudy,Medium,0,1.91,8.6,14.25,1.0,8.1,11.06,0,0.509,7.461,0,0.502,0.05,0.214,0.695
28019,2023-02-24 16:44:32,16,24,4,2,0,Z18,Clear,Medium,0,11.57,55.0,48.42,1.0,9.0,38.28,0,0.926,4.185,0,0.598,0.05,0.84,3.939
4820,2023-02-24 16:56:52,16,24,4,2,0,Z01,Rainy,Low,0,7.28,24.9,25.96,1.0,2.1,20.61,0,0.726,3.566,0,0.321,0.13,0.454,7.125
32075,2023-02-24 16:58:13,16,24,4,2,0,Z10,Cloudy,Medium,0,15.7,69.7,10.61,1.0,8.0,7.67,0,0.663,0.676,0,0.538,0.05,0.444,0.636
30842,2023-02-24 17:22:06,17,24,4,2,0,Z07,Clear,Medium,0,4.94,23.0,19.67,1.19,9.6,14.46,0,1.194,3.982,1,0.66,0.05,0.578,1.798
41707,2023-02-24 17:25:56,17,24,4,2,0,Z03,Snow,Medium,0,5.37,19.5,35.69,2.5,16.8,27.23,0,3.0,6.646,1,1.077,0.3,2.759,4.862
33741,2023-02-24 17:27:50,17,24,4,2,0,Z13,Clear,High,0,1.25,5.8,9.58,1.0,5.4,7.43,1,0.672,7.664,1,0.847,0.05,0.283,0.925
20069,2023-02-24 17:40:16,17,24,4,2,0,Z18,Clear,High,0,9.34,57.3,78.75,2.12,8.2,58.75,0,2.065,8.431,1,1.169,0.1,1.872,14.795
8270,2023-02-24 17:41:04,17,24,4,2,0,Z11,Clear,Medium,0,3.86,16.0,48.55,1.96,12.9,37.95,0,1.842,12.578,1,0.81,0.22,1.63,5.419
7664,2023-02-24 17:47:53,17,24,4,2,0,Z01,Clear,High,0,5.9,35.5,26.31,1.18,8.1,20.44,0,1.421,4.459,1,1.02,0.05,0.888,3.586
6178,2023-02-24 18:03:36,18,24,4,2,0,Z12,Clear,Medium,0,7.69,34.9,27.13,1.06,8.5,20.31,0,1.463,3.528,1,0.722,0.05,0.797,3.496
36482,2023-02-24 18:14:23,18,24,4,2,0,Z19,Clear,Medium,0,8.59,43.0,45.29,2.29,6.8,34.49,0,1.566,5.272,1,0.746,0.05,0.962,7.943
10358,2023-02-24 18:18:29,18,24,4,2,0,Z01,Cloudy,Low,0,7.78,29.9,51.79,1.8,9.2,40.15,0,1.729,6.657,1,0.553,0.05,1.08,7.546
11575,2023-02-24 18:22:29,18,24,4,2,0,Z08,Cloudy,Medium,0,7.09,33.1,29.66,1.0,9.3,22.51,0,0.964,4.183,1,0.607,0.05,0.438,2.333
34477,2023-02-24 18:25:22,18,24,4,2,0,Z03,Clear,Medium,0,9.89,42.2,41.77,1.54,8.8,32.37,0,1.961,4.223,1,0.837,0.1,1.804,7.213
26192,2023-02-24 18:45:31,18,24,4,2,0,Z08,Rainy,Low,0,5.96,19.6,31.03,1.22,6.3,24.38,0,1.132,5.206,1,0.415,0.13,0.514,4.381
16256,2023-02-24 18:46:40,18,24,4,2,0,Z14,Cloudy,Medium,0,1.91,11.5,15.51,1.81,8.2,11.84,0,2.083,8.12,1,0.865,0.1,1.777,3.008
43771,2023-02-24 19:07:49,19,24,4,2,0,Z11,Cloudy,Low,0,4.79,19.0,54.0,1.81,8.6,40.77,0,1.745,11.273,1,0.557,0.05,1.544,8.273
30070,2023-02-24 19:11:31,19,24,4,2,0,Z08,Fog,Low,0,4.96,14.7,27.66,1.21,5.6,20.73,0,1.113,5.577,1,0.411,0.05,0.506,4.12
40455,2023-02-24 19:13:01,19,24,4,2,0,Z16,Cloudy,High,0,7.34,46.4,42.62,1.51,8.2,32.98,0,1.554,5.807,1,1.051,0.05,0.99,6.25
40946,2023-02-24 19:28:04,19,24,4,2,0,Z15,Cloudy,Low,0,11.81,35.8,47.13,1.15,6.1,36.4,0,1.133,3.991,1,0.415,0.05,0.579,6.761
23172,2023-02-24 19:28:07,19,24,4,2,0,Z10,Cloudy,Low,0,12.17,42.3,9.96,1.05,5.7,7.77,0,1.499,0.818,1,0.5,0.05,1.005,2.043
5740,2023-02-24 19:38:06,19,24,4,2,0,Z14,Clear,Low,0,2.54,7.7,21.13,1.51,8.0,16.5,0,1.529,8.319,1,0.507,0.05,1.305,3.154
20936,2023-02-24 20:00:27,20,24,4,2,0,Z16,Snow,Medium,0,11.23,55.9,76.02,1.85,6.6,57.55,0,1.692,6.769,1,0.775,0.13,1.078,14.754
25295,2023-02-24 20:20:35,20,24,4,2,0,Z11,Clear,Medium,0,4.41,21.6,47.62,1.71,9.3,36.84,0,1.774,10.798,1,0.794,0.05,1.57,7.027
11951,2023-02-24 20:31:41,20,24,4,2,0,Z11,Clear,High,0,3.77,20.7,56.29,2.38,8.3,44.7,0,1.756,14.931,1,1.098,0.05,1.554,9.457
34609,2023-02-24 20:50:23,20,24,4,2,0,Z05,Snow,High,0,7.03,45.7,33.18,1.68,9.3,26.34,1,1.908,4.72,1,1.133,0.18,0.971,5.404
18099,2023-02-24 20:59:18,20,24,4,2,0,Z19,Cloudy,Medium,0,8.75,36.3,22.03,1.02,6.8,16.94,0,1.198,2.518,1,0.661,0.05,0.736,2.984
35423,2023-02-24 21:08:56,21,24,4,2,0,Z16,Cloudy,High,0,8.3,49.4,28.53,1.0,7.5,20.88,0,0.707,3.437,0,0.855,0.05,0.45,1.968
34632,2023-02-24 21:16:19,21,24,4,2,0,Z04,Clear,High,0,11.45,71.2,30.3,1.0,9.1,21.92,0,0.393,2.646,0,0.783,0.05,0.171,0.947
886,2023-02-24 21:27:12,21,24,4,2,0,Z01,Clear,High,0,13.86,83.2,51.6,1.0,5.2,38.4,0,0.548,3.723,0,0.819,0.05,0.342,4.047
17955,2023-02-24 21:33:20,21,24,4,2,0,Z02,Clear,Medium,0,3.7,14.4,28.19,1.0,10.2,21.32,1,0.892,7.619,0,0.59,0.17,0.676,1.864
2772,2023-02-24 22:05:36,22,24,4,2,0,Z04,Clear,Medium,0,12.11,56.4,30.03,1.0,6.4,23.0,0,0.671,2.48,0,0.539,0.05,0.291,2.411
16114,2023-02-24 22:09:19,22,24,4,2,0,Z02,Rainy,Medium,0,2.66,11.2,53.55,2.49,11.8,40.62,0,1.564,20.132,0,0.746,0.25,1.186,5.384
4856,2023-02-24 22:47:11,22,24,4,2,0,Z17,Rainy,Medium,0,0.5,2.0,4.8,1.0,10.2,3.69,0,0.755,9.6,0,0.559,0.25,0.342,0.273
1999,2023-02-24 23:02:22,23,24,4,2,0,Z10,Cloudy,Low,0,12.79,49.2,10.29,1.0,5.4,7.53,0,0.936,0.805,0,0.37,0.05,0.627,1.305
1474,2023-02-24 23:10:26,23,24,4,2,0,Z07,Clear,Low,0,2.26,8.1,8.19,1.0,4.6,6.24,0,0.695,3.624,0,0.314,0.05,0.336,0.943
31627,2023-02-24 23:20:03,23,24,4,2,0,Z05,Clear,Medium,0,4.56,18.5,13.62,1.0,5.7,10.03,0,0.773,2.987,0,0.563,0.05,0.394,1.36
40627,2023-02-24 23:26:19,23,24,4,2,0,Z07,Clear,Medium,0,4.12,19.4,12.56,1.0,5.3,9.31,0,0.781,3.049,0,0.565,0.05,0.378,1.372
22568,2023-02-24 23:32:30,23,24,4,2,0,Z18,Clear,Medium,0,8.66,37.6,41.26,1.16,11.0,32.93,0,1.279,4.764,0,0.68,0.17,1.16,3.829
26761,2023-02-24 23:52:07,23,24,4,2,0,Z01,Clear,Medium,0,11.06,47.8,38.17,1.0,5.3,29.93,0,0.591,3.451,0,0.521,0.05,0.369,3.337
7624,2023-02-24 23:55:41,23,24,4,2,0,Z13,Clear,Low,0,4.93,18.7,38.6,1.0,6.1,28.68,0,0.719,7.83,0,0.32,0.05,0.302,3.38
38984,2023-02-24 23:56:26,23,24,4,2,0,Z08,Clear,Medium,0,4.5,20.5,21.6,1.0,4.1,16.63,0,0.922,4.8,0,0.597,0.05,0.419,3.74
17668,2023-02-25 00:07:14,0,25,5,2,1,Z03,Cloudy,Medium,0,7.68,34.9,21.8,1.0,7.6,17.03,0,0.336,2.839,0,0.462,0.05,0.309,0.753
39931,2023-02-25 00:10:09,0,25,5,2,1,Z14,Clear,High,0,2.2,9.8,13.41,1.0,6.3,9.94,0,0.464,6.095,0,0.799,0.05,0.396,0.732
38160,2023-02-25 00:11:20,0,25,5,2,1,Z11,Cloudy,Medium,0,0.5,2.6,3.74,1.0,2.6,2.75,0,0.395,7.48,0,0.476,0.05,0.35,0.418
37220,2023-02-25 00:11:53,0,25,5,2,1,Z15,Clear,Medium,0,9.2,40.1,32.03,1.0,4.6,25.55,0,0.155,3.482,0,0.42,0.05,0.079,0.861
5621,2023-02-25 00:21:46,0,25,5,2,1,Z20,Snow,Low,0,2.73,9.6,21.8,1.0,6.3,17.01,0,0.304,7.985,0,0.224,0.13,0.176,0.821
44952,2023-02-25 00:47:04,0,25,5,2,1,Z09,Fog,High,0,7.25,44.6,9.92,1.0,4.3,7.83,0,0.314,1.368,0,0.765,0.05,0.237,0.572
8044,2023-02-25 00:50:52,0,25,5,2,1,Z08,Clear,Medium,0,3.93,19.1,17.57,1.0,4.5,13.69,0,0.141,4.471,0,0.417,0.05,0.064,0.429
38222,2023-02-25 01:01:17,1,25,5,2,1,Z14,Clear,Medium,0,1.85,9.1,11.18,1.0,2.0,8.92,0,0.1,6.043,0,0.408,0.05,0.085,0.446
11046,2023-02-25 01:18:58,1,25,5,2,1,Z13,Clear,Low,0,2.22,4.4,19.18,1.0,5.1,15.02,0,0.123,8.64,0,0.182,0.05,0.052,0.362
48081,2023-02-25 01:23:08,1,25,5,2,1,Z17,Rainy,Low,0,3.21,12.3,21.76,1.0,4.0,16.61,1,0.157,6.779,0,0.19,0.13,0.071,0.652
24943,2023-02-25 01:32:36,1,25,5,2,1,Z16,Clear,Low,0,7.9,28.9,27.55,1.0,7.2,20.37,0,0.187,3.487,0,0.197,0.05,0.119,0.529
